seq,type,timestamp,truckId,positionLatitude,positionLongitude,equipType,nextTripLengthPreference
1349,Truck,2023-11-18T15:36:49,338,37.83866882324219,-84.3245849609375,Reefer,Short
1350,Truck,2023-11-18T15:36:57,321,40.35753631591797,-75.98051452636719,Van,Long
1351,Truck,2023-11-18T15:37:06,265,41.1674690246582,-83.6498794555664,Reefer,Short
1352,Truck,2023-11-18T15:37:18,378,40.151668548583984,-75.02509307861328,Flatbed,Long
1353,Truck,2023-11-18T15:37:30,403,38.00062561035156,-85.70382690429688,Van,Long
1356,Truck,2023-11-18T15:37:44,182,43.90073394775391,-85.1488265991211,Van,Short
1357,Truck,2023-11-18T15:38:28,168,41.4062614440918,-72.18241119384766,Reefer,Short
1358,Truck,2023-11-18T15:38:34,195,40.59896087646485,-74.62535095214844,Reefer,Long
1359,Truck,2023-11-18T15:38:43,183,40.61669921875,-74.22107696533203,Van,Short
1360,Truck,2023-11-18T15:39:29,300,42.71769714355469,-78.83905792236328,Flatbed,Short
1363,Truck,2023-11-18T15:41:30,340,35.24797439575195,-82.25733184814453,Van,Short
1364,Truck,2023-11-18T15:41:35,210,45.389530181884766,-71.75199127197266,Van,Long
1365,Truck,2023-11-18T15:41:44,119,34.18925857543945,-77.9507064819336,Van,Long
1367,Truck,2023-11-18T15:42:00,255,36.20000076293945,-86.28246307373047,Van,Long
1368,Truck,2023-11-18T15:42:07,265,40.90813064575195,-83.65087127685547,Reefer,Short
1369,Truck,2023-11-18T15:42:22,137,40.7837028503418,-73.61810302734375,Flatbed,Long
1370,Truck,2023-11-18T15:43:40,418,36.41163635253906,-77.63880157470703,Flatbed,Long
1371,Truck,2023-11-18T15:43:49,326,34.57482147216797,-82.70398712158203,Flatbed,Short
1372,Truck,2023-11-18T15:43:55,352,38.80950546264648,-77.49240112304688,Flatbed,Long
1374,Truck,2023-11-18T15:44:09,315,40.0127182006836,-78.4031982421875,Flatbed,Long
1375,Truck,2023-11-18T15:44:46,126,36.274513244628906,-84.20355224609375,Van,Long
1376,Truck,2023-11-18T15:44:52,320,40.044654846191406,-81.36955261230469,Van,Long
1377,Truck,2023-11-18T15:45:29,162,36.96474838256836,-80.8528823852539,Van,Short
1378,Truck,2023-11-18T15:45:55,236,33.93024444580078,-81.07846069335938,Reefer,Long
1379,Truck,2023-11-18T15:46:03,208,39.699974060058594,-86.25867462158203,Flatbed,Short
1381,Truck,2023-11-18T15:46:31,370,40.950313568115234,-76.02143096923828,Reefer,Long
1382,Truck,2023-11-18T15:47:29,324,37.9865608215332,-78.83879089355469,Flatbed,Long
1383,Truck,2023-11-18T15:48:01,394,41.04013442993164,-81.68038177490234,Flatbed,Short
1384,Truck,2023-11-18T15:48:16,303,42.0278549194336,-72.13813018798828,Flatbed,Long
1386,Truck,2023-11-18T15:48:18,156,40.354888916015625,-75.9816665649414,Reefer,Short
1387,Truck,2023-11-18T15:49:34,159,33.92706298828125,-84.17721557617188,Flatbed,Long
1388,Truck,2023-11-18T15:49:37,325,40.71441650390625,-74.13525390625,Reefer,Long
1389,Truck,2023-11-18T15:49:43,215,36.17351531982422,-86.77024841308594,Reefer,Short
1390,Truck,2023-11-18T15:49:56,362,36.00469970703125,-83.79598236083984,Van,Long
1391,Truck,2023-11-18T15:50:21,177,36.02827835083008,-80.81957244873047,Reefer,Short
1394,Truck,2023-11-18T15:51:56,426,37.73649978637695,-87.06869506835938,Reefer,Long
1395,Truck,2023-11-18T15:51:57,321,40.40703201293945,-75.9505844116211,Van,Long
1396,Truck,2023-11-18T15:52:36,364,42.23081970214844,-73.9066390991211,Flatbed,Long
1397,Truck,2023-11-18T15:53:24,203,44.777099609375,-69.39701843261719,Flatbed,Long
1398,Truck,2023-11-18T15:54:01,170,37.7966423034668,-80.2752456665039,Van,Short
1399,Truck,2023-11-18T15:54:13,102,33.93220901489258,-84.35765075683594,Van,Long
1402,Truck,2023-11-18T15:54:44,199,39.66740036010742,-79.86908721923828,Van,Short
1403,Truck,2023-11-18T15:55:24,239,40.1431770324707,-80.31144714355469,Reefer,Long
1404,Truck,2023-11-18T15:55:48,211,38.91155242919922,-84.62836456298828,Flatbed,Short
1405,Truck,2023-11-18T15:56:28,117,35.02568435668945,-85.5597915649414,Reefer,Short
1406,Truck,2023-11-18T15:56:39,417,37.00812149047852,-81.10093688964844,Reefer,Short
1408,Truck,2023-11-18T15:57:07,135,40.60661697387695,-74.27545928955078,Flatbed,Short
1409,Truck,2023-11-18T15:57:07,135,40.61785125732422,-74.27375793457031,Flatbed,Short
1410,Truck,2023-11-18T15:57:25,322,33.930450439453125,-84.22997283935547,Reefer,Long
1411,Truck,2023-11-18T15:58:21,311,33.88545608520508,-84.45748901367188,Flatbed,Short
1412,Truck,2023-11-18T15:58:36,195,40.63328170776367,-74.93631744384766,Reefer,Long
1413,Truck,2023-11-18T15:59:16,404,39.600372314453125,-86.05532836914062,Van,Short
1415,Truck,2023-11-18T15:59:49,111,41.249977111816406,-73.00416564941406,Reefer,Short
1416,Truck,2023-11-18T16:00:13,405,45.49467849731445,-73.74311828613281,Reefer,Long
1417,Truck,2023-11-18T16:00:24,359,38.205020904541016,-81.50322723388672,Flatbed,Short
1418,Truck,2023-11-18T16:00:51,380,39.85335159301758,-85.33784484863281,Van,Long
1420,Truck,2023-11-18T16:01:26,302,35.79972076416016,-80.91313934326172,Reefer,Long
1421,Truck,2023-11-18T16:01:49,106,35.07500457763672,-81.74115753173828,Van,Long
1422,Truck,2023-11-18T16:01:52,164,41.60220718383789,-87.1817855834961,Flatbed,Short
1423,Truck,2023-11-18T16:01:58,272,40.02352523803711,-76.19613647460938,Van,Short
1424,Truck,2023-11-18T16:02:20,140,39.68497848510742,-77.04723358154297,Van,Long
1425,Truck,2023-11-18T16:03:02,112,42.36235046386719,-71.59408569335938,Flatbed,Short
1426,Truck,2023-11-18T16:03:11,317,41.14280319213867,-78.95538330078125,Flatbed,Long
1428,Truck,2023-11-18T16:03:34,397,43.09228897094727,-75.89776611328125,Flatbed,Short
1429,Truck,2023-11-18T16:03:39,101,35.70976638793945,-86.31085205078125,Reefer,Long
1430,Truck,2023-11-18T16:03:52,396,39.67021179199219,-75.67890167236328,Van,Long
1431,Truck,2023-11-18T16:03:53,331,35.31050109863281,-87.30078887939453,Flatbed,Short
1432,Truck,2023-11-18T16:05:03,238,39.25234222412109,-76.5252456665039,Reefer,Short
1433,Truck,2023-11-18T16:05:12,225,42.29927444458008,-83.45098876953125,Reefer,Short
1436,Truck,2023-11-18T16:05:46,200,40.065826416015625,-75.32100677490234,Van,Long
1438,Truck,2023-11-18T16:05:55,281,40.05235290527344,-85.66047668457031,Reefer,Long
1439,Truck,2023-11-18T16:06:48,106,35.096961975097656,-81.65489196777344,Van,Long
1440,Truck,2023-11-18T16:07:05,388,35.33812713623047,-80.76118469238281,Flatbed,Long
1441,Truck,2023-11-18T16:07:40,114,41.43516540527344,-87.50831604003906,Reefer,Long
1443,Truck,2023-11-18T16:07:56,115,43.310245513916016,-80.99085998535156,Reefer,Long
1445,Truck,2023-11-18T16:08:16,252,36.85414505004883,-86.45661163330078,Reefer,Short
1446,Truck,2023-11-18T16:08:34,293,36.3753776550293,-80.48634338378906,Flatbed,Long
1447,Truck,2023-11-18T16:08:53,411,40.46693801879883,-76.33386993408203,Van,Long
1448,Truck,2023-11-18T16:09:18,147,37.81237030029297,-87.56671905517578,Flatbed,Long
1449,Truck,2023-11-18T16:09:19,333,34.34859848022461,-83.32161712646484,Van,Long
1450,Truck,2023-11-18T16:09:41,163,39.8032341003418,-83.20819091796875,Van,Long
1452,Truck,2023-11-18T16:09:54,297,41.169246673583984,-85.52821350097656,Flatbed,Long
1453,Truck,2023-11-18T16:10:25,239,40.09283065795898,-80.53141784667969,Reefer,Long
1454,Truck,2023-11-18T16:10:38,105,41.06476974487305,-81.43843841552734,Flatbed,Short
1456,Truck,2023-11-18T16:10:54,241,35.24787521362305,-81.57255554199219,Flatbed,Long
1457,Truck,2023-11-18T16:11:00,132,33.9041748046875,-84.2951431274414,Flatbed,Long
1458,Truck,2023-11-18T16:11:25,349,36.77510452270508,-76.38738250732422,Reefer,Short
1460,Truck,2023-11-18T16:11:41,173,41.36668014526367,-85.07762908935547,Flatbed,Short
1462,Truck,2023-11-18T16:12:06,388,35.34231948852539,-80.7575912475586,Flatbed,Long
1463,Truck,2023-11-18T16:12:22,338,37.29426956176758,-84.27346801757812,Reefer,Short
1464,Truck,2023-11-18T16:12:51,368,39.31964111328125,-76.98535919189453,Van,Short
1465,Truck,2023-11-18T16:13:31,340,35.247840881347656,-82.32264709472656,Van,Short
1466,Truck,2023-11-18T16:13:41,343,39.906551361083984,-83.7267837524414,Reefer,Short
1468,Truck,2023-11-18T16:14:35,193,37.04179763793945,-86.17805480957031,Flatbed,Long
1469,Truck,2023-11-18T16:14:35,193,37.12060546875,-86.00917053222656,Flatbed,Long
1471,Truck,2023-11-18T16:14:53,260,38.1199951171875,-79.0484619140625,Flatbed,Short
1472,Truck,2023-11-18T16:14:59,410,39.28201675415039,-84.4898681640625,Reefer,Long
1473,Truck,2023-11-18T16:15:38,171,41.925052642822266,-79.9557113647461,Van,Long
1474,Truck,2023-11-18T16:16:03,231,33.47024154663086,-86.1148681640625,Reefer,Short
1475,Truck,2023-11-18T16:16:06,241,35.28407287597656,-81.62242889404297,Flatbed,Long
1476,Truck,2023-11-18T16:16:06,273,33.93581008911133,-81.27452087402344,Flatbed,Short
1478,Truck,2023-11-18T16:16:27,200,40.08152770996094,-75.3880386352539,Van,Long
1480,Truck,2023-11-18T16:16:42,136,33.44252014160156,-80.70924377441406,Van,Long
1481,Truck,2023-11-18T16:16:49,106,35.165035247802734,-81.45032501220703,Van,Long
1482,Truck,2023-11-18T16:17:06,117,34.9794921875,-85.45915985107422,Reefer,Short
1483,Truck,2023-11-18T16:17:13,156,40.34600830078125,-75.92962646484375,Reefer,Short
1484,Truck,2023-11-18T16:18:31,168,41.71421813964844,-72.59403228759766,Reefer,Short
1486,Truck,2023-11-18T16:19:07,180,44.21497344970703,-77.32003784179688,Flatbed,Long
1487,Truck,2023-11-18T16:19:42,381,39.126800537109375,-84.53485870361328,Reefer,Short
1488,Truck,2023-11-18T16:19:48,199,39.66236114501953,-79.39511108398438,Van,Short
1489,Truck,2023-11-18T16:20:07,177,36.47544479370117,-80.7500228881836,Reefer,Short
1490,Truck,2023-11-18T16:21:35,370,41.07094192504883,-75.44044494628906,Reefer,Long
1491,Truck,2023-11-18T16:21:36,145,33.46315002441406,-82.08196258544922,Reefer,Long
1493,Truck,2023-11-18T16:22:49,166,40.2573356628418,-76.85183715820312,Reefer,Short
1495,Truck,2023-11-18T16:23:45,289,35.8925895690918,-80.65647888183594,Flatbed,Long
1496,Truck,2023-11-18T16:23:58,352,38.91339874267578,-78.09980773925781,Flatbed,Long
1497,Truck,2023-11-18T16:24:47,215,35.95653533935547,-86.55673217773438,Reefer,Short
1498,Truck,2023-11-18T16:24:59,216,35.86063766479492,-80.07752990722656,Van,Long
1499,Truck,2023-11-18T16:25:13,274,44.34629821777344,-72.36257934570312,Van,Short
1501,Truck,2023-11-18T16:25:53,142,34.34859085083008,-84.39167022705078,Reefer,Long
1502,Truck,2023-11-18T16:26:01,344,41.56345748901367,-83.58773040771484,Reefer,Long
1503,Truck,2023-11-18T16:26:24,304,35.84908676147461,-78.60064697265625,Reefer,Long
1504,Truck,2023-11-18T16:26:28,288,36.83524703979492,-76.2877197265625,Reefer,Short
1505,Truck,2023-11-18T16:26:34,334,41.59413146972656,-86.8771743774414,Van,Short
1506,Truck,2023-11-18T16:27:16,102,33.93903350830078,-84.36946868896484,Van,Long
1509,Truck,2023-11-18T16:28:46,232,34.14088439941406,-84.73773193359375,Reefer,Short
1510,Truck,2023-11-18T16:29:10,393,41.573368072509766,-87.35944366455078,Reefer,Short
1511,Truck,2023-11-18T16:29:30,377,33.89298248291016,-84.25594329833984,Van,Long
1512,Truck,2023-11-18T16:29:31,175,40.73101425170898,-73.8674545288086,Reefer,Short
1513,Truck,2023-11-18T16:29:40,214,39.56109619140625,-85.46138763427734,Reefer,Short
1515,Truck,2023-11-18T16:30:00,137,40.83562469482422,-73.8683090209961,Flatbed,Long
1516,Truck,2023-11-18T16:30:13,150,40.05068588256836,-79.12489318847656,Reefer,Long
1517,Truck,2023-11-18T16:30:29,213,41.34752655029297,-86.27008819580078,Flatbed,Short
1518,Truck,2023-11-18T16:30:30,213,41.36153793334961,-86.34323120117188,Flatbed,Short
1519,Truck,2023-11-18T16:31:49,131,40.74971771240234,-74.19883728027344,Van,Long
1520,Truck,2023-11-18T16:32:16,369,40.99610900878906,-78.23707580566406,Van,Short
1521,Truck,2023-11-18T16:32:36,403,37.16887283325195,-85.96144104003906,Van,Long
1522,Truck,2023-11-18T16:32:50,182,44.364505767822266,-84.80774688720703,Van,Short
1523,Truck,2023-11-18T16:32:51,166,40.23164367675781,-76.93263244628906,Reefer,Short
1524,Truck,2023-11-18T16:33:02,338,37.02272415161133,-84.09973907470703,Reefer,Short
1525,Truck,2023-11-18T16:33:18,358,36.06816864013672,-79.28707885742188,Flatbed,Short
1526,Truck,2023-11-18T16:33:26,363,36.07741928100586,-79.48320770263672,Reefer,Short
1527,Truck,2023-11-18T16:33:50,331,35.629791259765625,-87.09723663330078,Flatbed,Short
1528,Truck,2023-11-18T16:34:43,381,39.02413177490234,-84.48165130615234,Reefer,Short
1529,Truck,2023-11-18T16:35:41,196,40.61149978637695,-75.46517181396484,Flatbed,Short
1530,Truck,2023-11-18T16:35:57,211,39.14582443237305,-84.2656021118164,Flatbed,Short
1532,Truck,2023-11-18T16:36:52,159,34.28005599975586,-83.48063659667969,Flatbed,Long
1533,Truck,2023-11-18T16:36:52,104,40.67700958251953,-73.73162841796875,Van,Long
1534,Truck,2023-11-18T16:37:26,272,40.02425003051758,-76.20153045654297,Van,Short
1535,Truck,2023-11-18T16:38:14,426,37.37054061889648,-86.83488464355469,Reefer,Long
1536,Truck,2023-11-18T16:39:06,328,42.047637939453125,-76.74663543701172,Reefer,Long
1537,Truck,2023-11-18T16:39:15,391,35.12337112426758,-78.7540054321289,Reefer,Short
1538,Truck,2023-11-18T16:39:20,299,41.174800872802734,-79.2591323852539,Flatbed,Long
1539,Truck,2023-11-18T16:39:23,392,35.26999282836914,-81.1516342163086,Van,Long
1540,Truck,2023-11-18T16:39:25,353,39.83785629272461,-84.47264099121094,Flatbed,Short
1542,Truck,2023-11-18T16:41:24,418,35.96111297607422,-77.88591766357422,Flatbed,Long
1543,Truck,2023-11-18T16:41:48,192,33.06927490234375,-83.48786163330078,Flatbed,Long
1544,Truck,2023-11-18T16:42:09,110,37.14308547973633,-80.35044860839844,Van,Long
1545,Truck,2023-11-18T16:42:23,318,40.21403884887695,-76.87823486328125,Reefer,Long
1546,Truck,2023-11-18T16:42:34,324,37.35548400878906,-79.171142578125,Flatbed,Long
1548,Truck,2023-11-18T16:43:24,132,33.90073013305664,-84.27091217041016,Flatbed,Long
1549,Truck,2023-11-18T16:43:34,167,35.78997039794922,-80.2277603149414,Reefer,Long
1550,Truck,2023-11-18T16:43:40,195,40.85182571411133,-75.30127716064453,Reefer,Long
1551,Truck,2023-11-18T16:43:56,331,35.635982513427734,-87.01818084716797,Flatbed,Short
1552,Truck,2023-11-18T16:44:00,326,34.15069961547852,-83.64061737060547,Flatbed,Short
1553,Truck,2023-11-18T16:44:55,177,36.7757568359375,-80.8162612915039,Reefer,Short
1554,Truck,2023-11-18T16:45:14,224,37.90998458862305,-77.4583740234375,Flatbed,Long
1555,Truck,2023-11-18T16:45:50,108,39.94566345214844,-83.09456634521484,Van,Short
1556,Truck,2023-11-18T16:45:53,303,42.60226440429688,-71.33708953857422,Flatbed,Long
1557,Truck,2023-11-18T16:46:32,357,39.2421875,-76.45526885986328,Van,Short
1559,Truck,2023-11-18T16:46:46,364,41.78549575805664,-74.27803039550781,Flatbed,Long
1560,Truck,2023-11-18T16:47:02,205,38.75557327270508,-84.6072006225586,Flatbed,Long
1561,Truck,2023-11-18T16:47:04,115,43.37020492553711,-80.94808959960938,Reefer,Long
1562,Truck,2023-11-18T16:47:25,140,39.29073333740234,-76.741943359375,Van,Long
1563,Truck,2023-11-18T16:47:33,324,37.31192779541016,-79.24234008789062,Flatbed,Long
1564,Truck,2023-11-18T16:47:37,159,34.35090255737305,-83.30553436279297,Flatbed,Long
1565,Truck,2023-11-18T16:47:40,260,37.70968246459961,-79.45352935791016,Flatbed,Short
1566,Truck,2023-11-18T16:48:17,329,41.76028823852539,-71.87425994873047,Van,Short
1567,Truck,2023-11-18T16:48:20,358,36.061519622802734,-79.58503723144531,Flatbed,Short
1568,Truck,2023-11-18T16:48:27,362,35.73050308227539,-83.02317810058594,Van,Long
1569,Truck,2023-11-18T16:48:31,290,36.037715911865234,-79.0127182006836,Van,Short
1570,Truck,2023-11-18T16:48:31,272,40.06803131103516,-76.29132080078125,Van,Short
1571,Truck,2023-11-18T16:48:44,378,40.23953628540039,-76.25752258300781,Flatbed,Long
1573,Truck,2023-11-18T16:49:09,180,44.00337219238281,-78.02964782714844,Flatbed,Long
1575,Truck,2023-11-18T16:49:44,163,40.22499465942383,-82.92906951904297,Van,Long
1576,Truck,2023-11-18T16:49:54,126,36.97743988037109,-84.11380004882812,Van,Long
1577,Truck,2023-11-18T16:49:56,117,35.022003173828125,-85.33908081054688,Reefer,Short
1578,Truck,2023-11-18T16:50:38,332,34.44437789916992,-79.36903381347656,Flatbed,Long
1579,Truck,2023-11-18T16:50:48,174,43.75173568725586,-79.7379379272461,Reefer,Long
1580,Truck,2023-11-18T16:50:52,377,33.95597839355469,-84.11424255371094,Van,Long
1581,Truck,2023-11-18T16:50:59,211,39.34394836425781,-84.3953628540039,Flatbed,Short
1582,Truck,2023-11-18T16:50:59,211,39.33913040161133,-84.40203094482422,Flatbed,Short
1583,Truck,2023-11-18T16:51:15,364,41.771461486816406,-74.31815338134766,Flatbed,Long
1584,Truck,2023-11-18T16:51:49,411,40.27637481689453,-76.9885482788086,Van,Long
1585,Truck,2023-11-18T16:52:25,160,41.14549255371094,-78.76458740234375,Van,Long
1586,Truck,2023-11-18T16:53:10,296,43.017181396484375,-74.80722045898438,Reefer,Long
1587,Truck,2023-11-18T16:53:29,241,35.246673583984375,-82.16126251220703,Flatbed,Long
1588,Truck,2023-11-18T16:53:49,289,35.7290153503418,-81.11940002441406,Flatbed,Long
1589,Truck,2023-11-18T16:53:52,116,38.374210357666016,-85.69420623779297,Van,Short
1590,Truck,2023-11-18T16:54:08,328,42.01351165771485,-76.45523071289062,Reefer,Long
1591,Truck,2023-11-18T16:54:14,104,40.65328598022461,-73.77515411376953,Van,Long
1592,Truck,2023-11-18T16:54:18,315,40.14691162109375,-79.42511749267578,Flatbed,Long
1593,Truck,2023-11-18T16:55:01,320,39.93693542480469,-82.27465057373047,Van,Long
1594,Truck,2023-11-18T16:55:01,111,41.22466278076172,-73.07057189941406,Reefer,Short
1596,Truck,2023-11-18T16:56:04,120,40.22636032104492,-77.16490936279297,Reefer,Short
1597,Truck,2023-11-18T16:56:46,422,40.78547286987305,-73.3936767578125,Van,Long
1599,Truck,2023-11-18T16:56:56,108,39.98070907592773,-83.11030578613281,Van,Short
1600,Truck,2023-11-18T16:57:58,249,40.24047470092773,-75.45602416992188,Reefer,Long
1601,Truck,2023-11-18T16:58:09,148,42.23516082763672,-85.70735168457031,Reefer,Long
1602,Truck,2023-11-18T16:58:09,176,40.827781677246094,-74.01046752929688,Van,Short
1604,Truck,2023-11-18T16:58:35,168,41.70483016967773,-72.82194519042969,Reefer,Short
1605,Truck,2023-11-18T16:58:59,161,33.61152648925781,-83.43017578125,Reefer,Short
1606,Truck,2023-11-18T16:59:08,166,40.01325988769531,-77.10013580322266,Reefer,Short
1608,Truck,2023-11-18T16:59:44,359,38.6882209777832,-81.9801025390625,Flatbed,Short
1609,Truck,2023-11-18T17:00:15,224,38.15250396728516,-77.50634002685547,Flatbed,Long
1610,Truck,2023-11-18T17:00:46,183,40.833797454833984,-73.9500961303711,Van,Short
1611,Truck,2023-11-18T17:01:00,377,34.022647857666016,-84.05746459960938,Van,Long
1612,Truck,2023-11-18T17:01:15,285,38.351219177246094,-85.93951416015625,Reefer,Long
1613,Truck,2023-11-18T17:01:27,308,34.05620193481445,-86.0391616821289,Van,Long
1614,Truck,2023-11-18T17:01:50,125,37.076019287109375,-80.69344329833984,Reefer,Long
1615,Truck,2023-11-18T17:01:52,118,40.05925369262695,-81.13949584960938,Van,Long
1616,Truck,2023-11-18T17:01:56,411,40.196720123291016,-77.1588134765625,Van,Long
1617,Truck,2023-11-18T17:02:01,151,35.96945571899414,-83.25692749023438,Flatbed,Short
1618,Truck,2023-11-18T17:02:03,205,38.54256057739258,-84.5953140258789,Flatbed,Long
1620,Truck,2023-11-18T17:02:13,110,37.07988739013672,-80.67353057861328,Van,Long
1621,Truck,2023-11-18T17:02:16,253,34.47356414794922,-84.91913604736328,Van,Long
1622,Truck,2023-11-18T17:02:17,398,37.73704147338867,-77.45314025878906,Van,Long
1623,Truck,2023-11-18T17:02:31,229,42.33219909667969,-73.86112976074219,Reefer,Short
1624,Truck,2023-11-18T17:02:59,249,40.22011947631836,-75.49449157714844,Reefer,Long
1625,Truck,2023-11-18T17:03:14,156,40.34727478027344,-75.93778228759766,Reefer,Short
1626,Truck,2023-11-18T17:03:17,112,41.779422760009766,-71.8720474243164,Flatbed,Short
1628,Truck,2023-11-18T17:04:10,146,37.80250549316406,-77.46003723144531,Reefer,Long
1629,Truck,2023-11-18T17:05:04,320,39.93988037109375,-82.3349380493164,Van,Long
1631,Truck,2023-11-18T17:06:07,427,32.794517517089844,-83.56556701660156,Flatbed,Long
1632,Truck,2023-11-18T17:06:17,142,34.00064849853516,-84.56210327148438,Reefer,Long
1633,Truck,2023-11-18T17:06:18,113,39.98054504394531,-86.39453125,Flatbed,Short
1634,Truck,2023-11-18T17:06:33,357,39.26845932006836,-76.66138458251953,Van,Short
1635,Truck,2023-11-18T17:06:50,293,36.71649169921875,-80.74493408203125,Flatbed,Long
1636,Truck,2023-11-18T17:08:03,286,34.658599853515625,-82.56071472167969,Van,Short
1637,Truck,2023-11-18T17:08:11,296,43.01762771606445,-74.99668884277344,Reefer,Long
1638,Truck,2023-11-18T17:08:42,188,41.57417297363281,-87.46503448486328,Reefer,Long
1639,Truck,2023-11-18T17:08:44,234,43.88356018066406,-78.72672271728516,Flatbed,Short
1640,Truck,2023-11-18T17:09:06,303,42.665863037109375,-71.19037628173828,Flatbed,Long
1641,Truck,2023-11-18T17:09:47,424,34.056724548339844,-84.59801483154297,Flatbed,Long
1642,Truck,2023-11-18T17:10:00,271,42.925540924072266,-70.86734008789062,Reefer,Short
1643,Truck,2023-11-18T17:10:16,150,40.33073425292969,-79.68814849853516,Reefer,Long
1644,Truck,2023-11-18T17:10:48,186,39.94810485839844,-83.03080749511719,Van,Long
1646,Truck,2023-11-18T17:11:29,418,35.574153900146484,-78.14546203613281,Flatbed,Long
1647,Truck,2023-11-18T17:11:42,370,40.89253234863281,-74.6513671875,Reefer,Long
1648,Truck,2023-11-18T17:12:22,237,36.95752334594727,-76.26416015625,Van,Short
1649,Truck,2023-11-18T17:12:53,216,36.06386566162109,-79.56356811523438,Van,Long
1650,Truck,2023-11-18T17:12:58,292,40.37746810913086,-82.82610321044922,Reefer,Short
1651,Truck,2023-11-18T17:13:01,292,40.37746810913086,-82.82610321044922,Reefer,Short
1652,Truck,2023-11-18T17:13:03,286,34.67259979248047,-82.53199005126953,Van,Short
1653,Truck,2023-11-18T17:13:40,313,31.92357635498047,-83.8072280883789,Flatbed,Short
1654,Truck,2023-11-18T17:13:45,195,41.06917190551758,-75.38931274414062,Reefer,Long
1655,Truck,2023-11-18T17:13:59,396,39.2570915222168,-76.6947250366211,Van,Long
1656,Truck,2023-11-18T17:14:04,210,45.29384231567383,-71.9018325805664,Van,Long
1657,Truck,2023-11-18T17:14:34,250,39.83945083618164,-80.11243438720703,Flatbed,Short
1658,Truck,2023-11-18T17:14:54,199,39.68818664550781,-78.50101470947266,Van,Short
1659,Truck,2023-11-18T17:15:01,161,33.705955505371094,-83.44767761230469,Reefer,Short
1661,Truck,2023-11-18T17:15:19,191,39.11271667480469,-84.53156280517578,Van,Short
1662,Truck,2023-11-18T17:15:31,317,41.45517349243164,-80.16259002685547,Flatbed,Long
1663,Truck,2023-11-18T17:16:28,308,34.25339889526367,-85.90099334716797,Van,Long
1664,Truck,2023-11-18T17:16:40,334,41.79885482788086,-87.63067626953125,Van,Short
1665,Truck,2023-11-18T17:17:02,106,35.44319534301758,-80.86844635009766,Van,Long
1666,Truck,2023-11-18T17:17:06,315,40.21564102172852,-79.61971282958984,Flatbed,Long
1667,Truck,2023-11-18T17:18:29,132,33.76237869262695,-84.2325210571289,Flatbed,Long
1668,Truck,2023-11-18T17:18:50,261,36.222198486328125,-85.29277038574219,Van,Long
1669,Truck,2023-11-18T17:18:57,116,38.22343063354492,-85.75113677978516,Van,Short
1670,Truck,2023-11-18T17:19:11,385,41.7313346862793,-86.05435943603516,Flatbed,Long
1671,Truck,2023-11-18T17:19:35,250,39.91305160522461,-80.15892028808594,Flatbed,Short
1672,Truck,2023-11-18T17:19:37,348,32.43658828735352,-85.8572006225586,Flatbed,Short
1673,Truck,2023-11-18T17:19:55,104,40.66064453125,-73.77618408203125,Van,Long
1674,Truck,2023-11-18T17:20:06,320,39.93943786621094,-82.76791381835938,Van,Long
1675,Truck,2023-11-18T17:20:25,167,35.444705963134766,-80.61426544189453,Reefer,Long
1676,Truck,2023-11-18T17:21:25,309,35.39951705932617,-80.84251403808594,Flatbed,Short
1677,Truck,2023-11-18T17:21:35,312,36.19148635864258,-86.77629852294922,Flatbed,Short
1678,Truck,2023-11-18T17:21:47,370,40.880462646484375,-74.46939849853516,Reefer,Long
1679,Truck,2023-11-18T17:21:53,404,39.84128952026367,-86.24897003173828,Van,Short
1680,Truck,2023-11-18T17:22:10,245,41.49753189086914,-81.61595916748047,Flatbed,Short
1681,Truck,2023-11-18T17:23:17,156,40.328880310058594,-75.91442108154297,Reefer,Short
1682,Truck,2023-11-18T17:23:18,426,36.77782440185547,-86.4796142578125,Reefer,Long
1683,Truck,2023-11-18T17:23:21,329,41.40803527832031,-72.1452407836914,Van,Short
1684,Truck,2023-11-18T17:24:28,260,37.37418365478516,-79.91320037841797,Flatbed,Short
1685,Truck,2023-11-18T17:24:35,158,40.10894393920898,-79.36702728271484,Van,Long
1686,Truck,2023-11-18T17:24:56,104,40.66277694702149,-73.78370666503906,Van,Long
1687,Truck,2023-11-18T17:24:57,115,43.36969375610352,-80.94825744628906,Reefer,Long
1688,Truck,2023-11-18T17:25:01,193,37.789249420166016,-85.76350402832031,Flatbed,Long
1689,Truck,2023-11-18T17:25:15,265,40.10908889770508,-83.75251770019531,Reefer,Short
1690,Truck,2023-11-18T17:26:00,206,40.42424774169922,-77.0078353881836,Flatbed,Long
1691,Truck,2023-11-18T17:26:03,387,33.37398910522461,-84.66752624511719,Reefer,Long
1693,Truck,2023-11-18T17:26:08,427,32.92518615722656,-83.7353515625,Flatbed,Long
1694,Truck,2023-11-18T17:26:16,247,41.00372314453125,-77.60008239746094,Reefer,Short
1695,Truck,2023-11-18T17:26:25,383,40.13170623779297,-74.97576904296875,Van,Long
1696,Truck,2023-11-18T17:26:44,370,40.8717041015625,-74.41968536376953,Reefer,Long
1697,Truck,2023-11-18T17:26:45,136,34.39647674560547,-80.9937515258789,Van,Long
1698,Truck,2023-11-18T17:26:55,118,40.04862976074219,-80.66317749023438,Van,Long
1699,Truck,2023-11-18T17:27:03,106,35.49087142944336,-80.8722152709961,Van,Long
